Accl X	Accl Y	Accl Z	Gyro X	Gyro Y	Gyro Z	Mag X	Mag Y	Mag Z	RPkt#	Rtime	LPkt#	Ltime
439	293	3793	-21	-31	10	-61	171	179	3176	246180	3176	73292893
464	300	3802	-18	-27	44	-61	171	179	3177	246281	3177	73292894
419	291	3779	-21	-32	30	-57	173	187	3178	246335	3178	73292897
425	301	3793	-19	-33	93	-57	173	187	3179	246436	3179	73292915
450	301	3808	-21	-34	2	-60	172	182	3180	246490	3180	73292915
440	305	3803	-21	-33	11	-60	172	182	3181	246591	3181	73292919
445	296	3815	-16	-32	38	-65	171	181	3182	246645	3182	73292920
442	287	3794	-22	-33	41	-65	171	181	3183	246746	3183	73292921
448	308	3800	-21	-32	82	-56	164	180	3184	246800	3184	73292938
441	300	3770	-19	-32	43	-56	164	180	3185	246901	3185	73292939
423	302	3792	-20	-30	51	-56	172	184	3186	246955	3186	73292942
444	312	3815	-21	-32	70	-56	172	184	3187	247056	3187	73292942
438	289	3793	-22	-33	-9	-64	174	182	3188	247110	3188	73292960
446	306	3801	-22	-30	22	-64	174	182	3189	247211	3189	73292961
449	290	3810	-21	-30	55	-57	169	183	3190	247265	3190	73292963
440	295	3809	-22	-34	-22	-57	169	183	3191	247366	3191	73292966
450	299	3787	-21	-35	40	-58	170	180	3192	247420	3192	73292966
443	303	3817	-21	-32	1	-58	170	180	3193	247521	3193	73292986
449	293	3774	-20	-34	33	-63	169	183	3194	247575	3194	73292986
428	301	3777	-19	-35	3	-63	169	183	3195	247676	3195	73292988
454	309	3786	-19	-35	30	-58	174	184	3196	247730	3196	73292991
445	295	3793	-19	-34	41	-58	174	184	3197	247831	3197	73292991
449	291	3804	-20	-34	66	-62	170	180	3198	247885	3198	73293011
436	299	3802	-21	-31	19	-62	170	180	3199	247986	3199	73293013
447	314	3804	-24	-32	0	-60	170	184	3200	248040	3200	73293018
456	312	3795	-21	-32	41	-60	170	184	3201	248141	3201	73293018
435	298	3813	-22	-31	15	-59	167	183	3202	248195	3202	73293019
442	302	3831	-17	-30	-21	-59	167	183	3203	248296	3203	73293036
443	306	3807	-20	-31	53	-54	170	180	3204	248350	3204	73293040
447	301	3813	-24	-33	35	-54	170	180	3205	248451	3205	73293040
435	296	3790	-21	-33	2	-63	177	177	3206	248505	3206	73293043
463	303	3790	-22	-32	79	-63	177	177	3207	248607	3207	73293044
449	290	3791	-20	-30	16	-58	178	182	3208	248660	3208	73293061
444	307	3790	-24	-33	26	-58	178	182	3209	248761	3209	73293061
480	294	3830	-21	-30	-2	-58	170	186	3210	248815	3210	73293063
454	291	3795	-21	-35	51	-58	170	186	3211	248916	3211	73293065
447	305	3794	-20	-32	-10	-62	174	178	3212	248970	3212	73293065
460	306	3818	-22	-34	-4	-62	174	178	3213	249071	3213	73293086
422	304	3785	-21	-35	-4	-59	165	181	3214	249125	3214	73293086
445	292	3787	-21	-32	37	-59	165	181	3215	249227	3215	73293089
458	294	3801	-19	-34	50	-59	175	179	3216	249281	3216	73293090
467	306	3795	-19	-32	31	-59	175	179	3217	249383	3217	73293090
424	291	3814	-21	-31	-2	-59	173	181	3218	249437	3218	73293111
457	299	3802	-18	-34	-10	-59	173	181	3219	249538	3219	73293111
